# nm = 1024 nc = 100 len = 40 extf = 0 beta = 0.452
#energy 	magnetization 	acceptance
-1.4125	-0.32625	0.205325
-1.3325	-0.4675	0.195781
-1.605	-0.8025	0.168925
-1.5	-0.78375	0.149719
-1.5525	-0.8225	0.158006
-1.5225	-0.795	0.145375
-1.55	-0.7425	0.145575
-1.5425	-0.75375	0.153719
-1.47	-0.6575	0.175494
-1.37	-0.63875	0.182206
-1.595	-0.86	0.156206
-1.485	-0.7325	0.151538
-1.5025	-0.79625	0.162906
-1.6075	-0.805	0.146469
-1.4675	-0.74875	0.165681
-1.4375	-0.71875	0.164213
-1.5225	-0.82375	0.162337
-1.5025	-0.7625	0.148894
-1.5375	-0.8175	0.158675
-1.6575	-0.865	0.145925
-1.595	-0.8025	0.146013
-1.62	-0.8525	0.1462
-1.455	-0.71125	0.144431
-1.515	-0.75875	0.16535
-1.5125	-0.8125	0.162356
-1.6225	-0.855	0.152525
-1.5825	-0.8525	0.139675
-1.545	-0.68	0.179475
-1.52	-0.81375	0.157894
-1.5925	-0.8425	0.163394
-1.545	-0.77625	0.141044
-1.605	-0.84625	0.1506
-1.465	-0.77625	0.1425
-1.5825	-0.83375	0.14005
-1.6725	-0.87125	0.1514
-1.5075	-0.8075	0.150194
-1.4975	-0.76875	0.147119
-1.45	-0.67	0.172419
-1.42	-0.67875	0.166644
-1.43	-0.69	0.169494
-1.42	-0.615	0.159213
-1.7075	-0.90375	0.173119
-1.505	-0.68875	0.1645
-1.545	-0.83	0.145956
-1.54	-0.82375	0.142831
-1.5875	-0.8225	0.138606
-1.5	-0.79125	0.163406
-1.4925	-0.775	0.160856
-1.4675	-0.76875	0.148219
-1.485	-0.60125	0.166388
-1.455	-0.6275	0.180644
-1.5775	-0.75875	0.172806
-1.51	-0.72875	0.161737
-1.4375	-0.58375	0.17495
-1.62	-0.8425	0.184294
-1.4825	-0.76625	0.155844
-1.6075	-0.8275	0.161544
-1.485	-0.72625	0.164031
-1.5725	-0.83	0.147456
-1.545	-0.7875	0.155762
-1.61	-0.84125	0.155319
-1.545	-0.7875	0.145906
-1.58	-0.82	0.153888
-1.505	-0.7925	0.155375
-1.4975	-0.74	0.14945
-1.48	-0.80875	0.152106
-1.43	-0.64375	0.160775
-1.5075	-0.775	0.179831
-1.595	-0.83875	0.145331
-1.52	-0.82	0.147881
-1.52	-0.8125	0.14285
-1.63	-0.86875	0.140619
-1.5925	-0.85125	0.1362
-1.51	-0.79375	0.1384
-1.5175	-0.81	0.146856
-1.5575	-0.82375	0.145394
-1.5675	-0.79625	0.150325
-1.465	-0.7425	0.153556
-1.6525	-0.87625	0.140606
-1.71	-0.90625	0.127438
-1.5225	-0.81625	0.142113
-1.5325	-0.7625	0.148006
-1.46	-0.7675	0.166625
-1.59	-0.81625	0.144431
-1.5475	-0.84375	0.155238
-1.5825	-0.84	0.134344
-1.3675	-0.58875	0.161656
-1.6075	-0.82875	0.162838
-1.575	-0.75125	0.160938
-1.54	-0.82	0.153106
-1.46	-0.6975	0.181988
-1.4525	-0.7575	0.1653
-1.5875	-0.84	0.158975
