# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.493
#energy 	magnetization 	acceptance
-1.92	-0.98	0.086
-2	-1	0.0889
-1.68	-0.9	0.0905
-1.84	-0.96	0.0813
-1.68	-0.9	0.0701
-1.84	-0.96	0.1071
-1.6	-0.86	0.0833
-1.88	-0.96	0.1295
-1.84	-0.96	0.0768
-1.92	-0.98	0.0703
-1.84	-0.96	0.0803
-1.4	-0.78	0.0735
-1.4	-0.84	0.0829
-1.48	-0.76	0.0756
-1.84	-0.96	0.0746
-1.76	-0.94	0.0809
-1.48	-0.8	0.0791
-1.88	-0.96	0.0998
-1.76	-0.94	0.1057
-1.4	-0.74	0.0758
-1.68	-0.86	0.085
-1.44	-0.82	0.15
-2	-1	0.0849
-1.92	-0.98	0.0955
-1.48	-0.8	0.0913
-1.76	-0.92	0.1154
-1.88	-0.96	0.0974
-1.6	-0.84	0.0966
-1.56	-0.88	0.1382
-1.4	-0.72	0.1082
-1.8	-0.94	0.0757
-1.52	-0.86	0.109
-1.28	-0.66	0.0906
-1.72	-0.9	0.072
-2	-1	0.0869
-1.8	-0.94	0.0793
-1.64	-0.9	0.078
-1.92	-0.98	0.08
-1.44	-0.78	0.0628
-1.76	-0.94	0.0816
-1.72	-0.92	0.0761
-1.84	-0.96	0.0638
-1.6	0.84	0.1434
-1.76	0.94	0.1081
-1.36	0.76	0.0857
-1.6	0.8	0.085
-1.52	0.88	0.1002
-1.8	0.94	0.0929
-1.92	0.98	0.0764
-1.76	0.94	0.08
-1.56	0.88	0.0965
-2	1	0.0774
-1.52	0.84	0.0812
-1.4	0.72	0.098
-1.88	0.96	0.1
-1.72	0.92	0.0896
-1.64	0.88	0.0906
-1.8	0.94	0.1155
-1.52	0.84	0.0923
-1.84	0.96	0.0804
-1.92	0.98	0.0763
-1.76	0.94	0.0604
-1.88	0.96	0.0845
-1.56	0.88	0.0768
-1.84	0.96	0.0794
-1.72	0.9	0.0733
-1.4	0.72	0.1589
-2	1	0.078
-1.68	0.92	0.0998
-1.44	0.8	0.082
-1.48	0.84	0.0842
-1.72	0.92	0.083
-1.76	0.94	0.0657
-1.84	0.96	0.0745
-1.84	0.94	0.0749
-1.76	0.94	0.101
-1.72	0.92	0.0779
-1.56	0.88	0.0816
-2	1	0.0828
-1.6	0.88	0.0714
-1.56	0.8	0.117
-1.44	0.68	0.0858
-1.52	0.86	0.0985
-1.92	0.98	0.0724
-1.8	0.94	0.072
-1.84	0.96	0.0711
-1.72	0.9	0.0979
-1.68	0.9	0.1208
-2	1	0.0835
-1.76	0.92	0.074
-1.84	0.96	0.0714
-1.72	0.9	0.0677
-1.76	0.94	0.0718
-1.72	0.92	0.0641
-1.84	0.96	0.0746
-1.92	0.98	0.1041
-1.72	0.88	0.0875
-1.84	0.96	0.075
-1.48	0.78	0.0817
-1.64	0.88	0.1041
-1.84	0.96	0.1348
-1.72	0.9	0.0749
-1.84	0.94	0.09
-1.52	0.86	0.0802
-1.84	0.96	0.0797
-1.76	0.94	0.0831
-1.76	0.92	0.1115
-1.76	0.94	0.1121
-1.88	0.96	0.0949
-1.88	0.96	0.0738
