# nm = 8192 nc = 100 len = 20 extf = 0 beta = 0.405
#energy 	magnetization 	acceptance
-1.29	-0.615	0.311625
-1.01	-0.5	0.306975
-1.2	-0.44	0.2689
-1.08	-0.14	0.2865
-1.17	-0.465	0.281225
-1.11	-0.355	0.3214
-1.25	-0.575	0.28385
-1.19	-0.57	0.281275
-1.12	-0.16	0.33185
-1.12	-0.555	0.274425
-1.12	-0.165	0.31315
-1.15	0.305	0.32445
-1.17	0.38	0.312075
-1.2	0.305	0.306475
-1.08	0.4	0.273125
-1.22	-0.22	0.3212
-1	-0.215	0.324875
-1.45	0.82	0.277225
-1.1	0.32	0.27725
-0.95	0.21	0.3105
-1.16	0.465	0.304625
-1.21	0.43	0.302075
-1.3	-0.695	0.303475
-1.09	0.125	0.3227
-1.25	-0.595	0.32255
-1.45	-0.475	0.2736
-1.16	-0.395	0.26485
-1.28	-0.245	0.2829
-1.01	-0.115	0.31325
-1.27	0.42	0.322875
-0.99	-0.4	0.32195
-1.3	0.62	0.2891
-1.2	0.2	0.2741
-1.22	-0.58	0.302
-1.13	-0.525	0.293125
-1.15	-0.12	0.308375
-1.08	-0.035	0.304425
-1.11	-0.07	0.324525
-1.13	-0.49	0.3007
-1.03	-0.385	0.309425
-1.1	-0.005	0.3178
-1.03	-0.18	0.332025
-1.12	-0.03	0.3313
-1.18	0.37	0.3102
-1.19	-0.105	0.292425
-1.07	0.075	0.3315
-1.25	0.295	0.3433
-1.12	0.405	0.3195
-1.09	0.28	0.319825
-1.08	0.15	0.32805
-1.4	-0.76	0.2521
-1.1	0.305	0.300325
-1.09	-0.03	0.333875
-0.92	-0.335	0.332275
-1.12	0.085	0.3158
-1.15	-0.595	0.3254
-1.08	-0.425	0.3222
-1.01	-0.01	0.346225
-1.22	-0.45	0.34205
-1.2	-0.555	0.333075
-1.62	-0.665	0.2809
-1.12	-0.29	0.306425
-0.98	0.255	0.320025
-1.4	-0.65	0.291825
-1.11	-0.45	0.27045
-1	0.29	0.3083
-1.48	0.825	0.240725
-1.06	-0.16	0.282675
-1.09	0.505	0.337325
-1.12	0.265	0.2708
-1.03	0.385	0.3258
-1.08	-4.33681e-17	0.319975
-1.12	-0.675	0.299225
-1.29	-0.39	0.270575
-1.25	-0.275	0.306375
-1.03	0.165	0.328
-1.29	0.66	0.276925
-1.1	-0.34	0.3245
-1.13	-0.27	0.29725
-1.38	-0.57	0.2935
-1.05	0.37	0.3142
-1.11	0.395	0.297925
-1.2	-0.175	0.3257
-1.1	-0.385	0.3213
-1.05	0.24	0.316275
-0.89	0.08	0.34055
-1.13	0.065	0.327575
-1.28	0.515	0.30795
-1.16	0.175	0.3268
-0.99	0.37	0.332325
-0.97	0.25	0.287
-1.13	0.175	0.301825
-1.07	0.095	0.3003
-1.24	-0.315	0.3394
-1.27	-0.605	0.295
-1.24	-0.41	0.306125
-1.06	0.5	0.30205
-1.06	0.155	0.308125
-1.25	0.26	0.316875
-1.33	0.57	0.3101
-1.33	0.5	0.25905
-1.15	0.365	0.302275
-1.11	-0.355	0.3077
-1.01	-0.34	0.317575
-0.89	0.235	0.331325
-1.26	0.185	0.31405
-1.15	0.405	0.2849
-1	-0.085	0.31515
-1.18	0.315	0.28705
-1.17	-0.565	0.3181
-1.21	-0.255	0.28105
-0.99	0.06	0.319725
-1.25	0.69	0.31415
-1.29	0.615	0.305975
-1.21	0.485	0.27525
-1.14	0.405	0.28835
-0.99	0.305	0.30685
-1.02	-0.375	0.348
-1	-0.125	0.3157
-1.04	-0.185	0.2966
-1.1	-0.02	0.333275
-1.2	0.58	0.28755
-1.31	0.635	0.255925
-1.11	-0.315	0.32095
-1.3	0.46	0.325075
-1.09	0.305	0.273975
-1.16	0.38	0.301475
-1.25	0.67	0.26275
-1.35	-0.445	0.320325
-1.28	0.01	0.335025
-1.03	-0.275	0.293475
-1.02	-0.17	0.307775
-1.16	-0.615	0.314475
-1.19	-0.195	0.31255
-1.09	0.1	0.327725
-1.1	-0.055	0.328025
-0.95	-0.08	0.283375
-1.17	-0.64	0.2702
-1.17	-0.47	0.3195
-1.21	0.155	0.341975
-0.99	-0.03	0.334425
-1.04	0.31	0.31865
-1.12	0.175	0.325925
-1.08	-0.095	0.3141
-1.2	-0.54	0.311125
-1.41	-0.775	0.272625
-0.86	0.045	0.3131
-1.11	0.435	0.2731
-1.15	0.265	0.3297
-0.99	-0.035	0.33
-1.11	-0.035	0.3061
-1.28	-0.54	0.276625
-1	-0.065	0.309325
-1.09	-0.135	0.2766
-1.16	0.51	0.308525
-1.27	0.685	0.298475
-1.04	0.255	0.28235
-0.98	0.355	0.32775
-1.18	-0.045	0.32875
-1.22	0.33	0.324975
-1.19	0.05	0.2798
-1.09	0.275	0.320925
-1.09	-0.045	0.33065
-1.08	-0.34	0.308825
-1.14	-0.58	0.29685
-1.14	-0.39	0.2677
-1.14	-0.52	0.3181
-1.14	-0.375	0.297925
-1.11	0.04	0.313775
-1.22	0.385	0.311825
-1.01	0.425	0.26505
-0.99	-0.045	0.32535
-1.07	0.31	0.310825
-1.11	-0.215	0.318175
-1.25	-0.53	0.283225
-1.22	-0.31	0.28585
-1.34	-0.645	0.304675
-0.96	0.14	0.292675
-1.22	0.555	0.303575
-1.33	0.54	0.289575
-1.37	0.74	0.31325
-1.21	0.08	0.2823
-1.1	-0.16	0.3274
-1.05	-0.23	0.34075
-1.17	-0.495	0.266675
-0.9	-0.13	0.337375
-1.21	-0.235	0.317375
-1.15	-0.085	0.3225
-0.96	-0.215	0.327
-1.11	-0.525	0.32055
-1.15	-0.47	0.307525
-1.23	-0.085	0.286425
-1.06	0.05	0.337275
-1.09	-0.16	0.30865
-1.2	-0.425	0.300775
-0.96	-0.28	0.339275
-0.95	-0.17	0.30125
-1.24	-0.36	0.3213
-1.25	-0.5	0.32285
-1.38	-0.755	0.271675
-1.24	0.44	0.299875
-1.11	-0.12	0.3272
-1.01	0.135	0.330925
-1.21	0.39	0.334725
-1.04	-0.18	0.3095
-0.96	-0.07	0.3413
-1.38	0.63	0.3056
-1.23	0.445	0.260625
-1.11	0.31	0.322775
-1.12	-0.265	0.297475
-1.01	-0.145	0.34185
-1.05	-0.215	0.3344
-1.15	-0.31	0.291175
-1.11	-0.185	0.299275
-1.05	-0.15	0.346225
-1.02	-0.23	0.34825
-1.32	0.635	0.316825
-1.19	-0.07	0.327875
-1.17	0.235	0.316625
-1.18	-0.22	0.326225
-1.2	-0.355	0.322025
-1.2	-0.53	0.328075
-1.16	-0.64	0.24315
-1.47	-0.805	0.252675
-1.19	-0.465	0.24665
-0.95	-0.18	0.281275
-1.11	-0.075	0.326525
-1.04	0.09	0.332225
-1.09	-0.11	0.31925
-1.25	-0.15	0.31395
-1.33	-0.58	0.2982
-1.26	-0.15	0.30805
-1.16	-0.52	0.3111
-1.26	-0.1	0.30185
-1.06	0.06	0.3181
-1.32	-0.47	0.3297
-0.93	0.09	0.3246
-1.28	-0.615	0.315075
-1.07	-0.52	0.296825
-0.99	0.28	0.32495
-1.11	-0.28	0.347
-1.16	-0.56	0.2859
-1.37	0.395	0.291275
-1.1	0.21	0.302525
-1.38	0.43	0.2841
-1.14	0.585	0.301975
-1.09	0.215	0.30795
-0.99	-0.195	0.3315
-1.14	0.145	0.3308
-0.93	-0.05	0.353325
-0.92	-0.205	0.324225
-1.03	-0.1	0.326475
-1.22	-0.66	0.31905
-1.07	-0.425	0.273025
-1.43	-0.76	0.245075
-1.03	-0.32	0.2665
-1.15	-0.47	0.29785
-1.15	-0.34	0.30265
-1.02	-0.16	0.341
-1.21	-0.235	0.281825
-1.24	-0.27	0.304125
-1.11	-0.52	0.2974
-1.13	-0.255	0.296025
-1.26	-0.54	0.296925
-1.28	-0.415	0.291925
-1.16	-0.215	0.2986
-1.01	0.285	0.3379
-1.09	-0.35	0.341675
-0.98	-0.045	0.324325
-1.15	-0.33	0.320425
-1.05	0.37	0.32505
-0.99	-0.075	0.346875
-1.05	1.56125e-17	0.333525
-1.04	0.4	0.3305
-1.18	0.1	0.33745
-1.15	-0.34	0.343
-1.42	-0.76	0.24945
-1.2	-0.54	0.29945
-1.05	0.225	0.298475
-1.09	0.305	0.33475
-1.1	0.11	0.320075
-1.1	0.035	0.336775
-1.36	0.76	0.304825
-1.02	-0.14	0.2997
-1.17	-0.415	0.325625
-1.04	-0.355	0.29045
-1.23	-0.185	0.3036
-1.05	0.22	0.333675
-1.23	0.24	0.31395
-1.13	0.215	0.328075
-1.17	0.21	0.353175
-1.05	0.165	0.326025
-1.17	0.015	0.3088
-1.25	-0.545	0.2821
-1.16	-0.01	0.301225
-1.14	0.055	0.309925
-0.99	0.155	0.3455
-1.11	0.45	0.309775
-1.23	0.35	0.29595
-1.4	0.66	0.27995
