# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.444
#energy 	magnetization 	acceptance
-1.56	0.84	0.2027
-1	0.54	0.1559
-1	0.06	0.2058
-1.64	0.82	0.1574
-1.56	0.86	0.1216
-1.72	0.92	0.1609
-1.16	-0.14	0.2169
-1.04	-0.28	0.2509
-1.16	-0.68	0.2442
-1.2	0.52	0.184
-1.64	0.88	0.1592
-1.16	0.44	0.1916
-1.52	0.84	0.2032
-1.04	-1.73472e-16	0.2446
-1.52	0.84	0.1748
-1.64	0.88	0.158
-1.4	0.62	0.1485
-1.36	0.64	0.1635
-1.56	0.88	0.1894
-1.12	0.66	0.1747
-1.56	0.86	0.147
-1.72	0.92	0.1299
-1.52	0.8	0.1398
-1.44	0.86	0.2465
-1.36	0.76	0.1355
-1.64	0.86	0.1107
-1.48	0.86	0.1646
-1.8	0.94	0.1522
-1.84	0.94	0.1332
-1.24	0.62	0.224
-1.92	0.98	0.1508
-1.56	0.88	0.1725
-1.36	0.74	0.1349
-1.48	0.78	0.1746
-1.16	0.56	0.1383
-1.92	-0.98	0.1843
-1.04	-0.26	0.1436
-1.44	-0.84	0.1555
-1.44	-0.7	0.1761
-1.6	0.86	0.1686
-1.52	0.86	0.257
-1.72	0.88	0.1385
-1.52	0.88	0.1642
-0.92	-0.16	0.1336
-1.52	0.82	0.2531
-1.32	0.78	0.1192
-1.28	0.64	0.1555
-1.68	0.86	0.1585
-1.04	0.4	0.1761
-1.56	0.88	0.3148
-1.64	0.88	0.1316
-1.52	0.78	0.1789
-1.32	-0.3	0.211
-1.6	0.86	0.1948
-1.68	0.86	0.1358
-1.8	0.92	0.1395
-1.92	-0.98	0.2095
-1.36	-0.72	0.1559
-1.68	-0.86	0.1637
-0.92	0.04	0.2175
-1.8	-0.94	0.2181
-1.28	-0.74	0.1478
-1.44	-0.74	0.143
-1.92	-0.98	0.1464
-1.6	-0.84	0.1689
-1.28	-0.54	0.1273
-1.12	-0.5	0.1926
-1.4	-0.82	0.2626
-1.52	0.84	0.2581
-1.52	0.82	0.1349
-1.16	0.44	0.1537
-1.68	0.9	0.1625
-1.56	0.86	0.1456
-1.64	-0.86	0.1998
-1.32	-0.66	0.1998
-1.6	-0.86	0.1682
-1.8	-0.92	0.1475
-1.28	-0.48	0.1342
-1.28	-0.7	0.1795
-1.64	-0.86	0.155
-1.32	-0.76	0.1221
-1.28	-0.76	0.1552
-1.48	-0.8	0.14
-1.76	-0.84	0.1548
-1.56	-0.84	0.1886
-1.6	-0.84	0.1398
-1.56	-0.86	0.1227
-1.4	-0.82	0.1376
-1.72	-0.92	0.1307
-1.36	-0.72	0.1404
-1.68	-0.9	0.1615
-1.76	-0.94	0.1394
-1.64	-0.84	0.1867
-1.24	-0.68	0.2
-1.52	-0.88	0.142
-1.44	-0.72	0.205
-1.68	-0.92	0.1868
-1.44	-0.82	0.1329
-1.44	-0.68	0.1489
-1.4	-0.82	0.1589
-1.64	-0.84	0.2419
-1.48	-0.8	0.186
-1.4	-0.82	0.1875
-1.84	-0.96	0.1369
-1.28	-0.6	0.1706
-1.32	-0.72	0.1532
-1.6	-0.86	0.1561
-1.04	-0.48	0.1781
-1.72	-0.92	0.172
-1.64	-0.88	0.1412
-1.56	-0.84	0.162
-1.48	-0.76	0.187
-1.76	-0.94	0.2099
-1.72	-0.86	0.1718
-1.8	-0.92	0.1581
-1.6	0.9	0.2541
-1.64	0.84	0.1665
-1.6	0.88	0.1734
-1.76	0.92	0.12
-1.28	0.6	0.2226
-1.68	0.92	0.1422
-1.44	0.76	0.1406
-1.76	0.9	0.1813
-1.44	0.82	0.1106
-1.92	0.98	0.1542
-1.32	0.38	0.1974
-1.44	-0.84	0.2675
-1.44	-0.84	0.163
-1.52	-0.78	0.1259
-1.16	-0.06	0.2216
-1.44	0.7	0.187
-1.56	0.86	0.173
-1.76	-0.94	0.1812
-1.08	-0.34	0.1798
-1.56	-0.86	0.185
-1.04	-0.06	0.1794
-1.68	-0.92	0.1717
-1.44	-0.82	0.1401
-1.48	-0.82	0.1262
-1.76	-0.94	0.1062
-0.88	-0.14	0.1768
-1.44	-0.84	0.2033
-1	-0.18	0.1885
-1.76	-0.9	0.1886
-1.24	-0.56	0.1629
-1.04	0.04	0.2136
-1.84	0.96	0.248
-1.56	0.86	0.1423
-1.64	0.9	0.1584
-1.4	0.78	0.1472
-1.52	0.88	0.1571
-0.72	-0.02	0.1897
-1.16	0.62	0.2128
-1.4	0.7	0.1652
-0.8	-0.12	0.1955
-1.32	-0.42	0.2223
-0.96	-0.6	0.1461
-1.8	-0.94	0.1753
-1.76	-0.94	0.138
-1.08	-0.62	0.1338
-1.2	-0.56	0.1815
-1.4	-0.78	0.1795
-1.6	-0.88	0.1641
-1.84	-0.94	0.1613
-0.92	-0.26	0.265
-1.2	-0.58	0.2266
-1.12	-0.2	0.2515
-1.76	-0.94	0.1829
-1.68	-0.9	0.1484
-1.08	-0.66	0.1524
-1.8	-0.92	0.1359
-1.08	-0.34	0.1791
-1.12	-0.66	0.1456
-1.88	-0.96	0.1101
-1.56	-0.82	0.1489
-1.6	-0.9	0.1452
-1.44	-0.82	0.183
-1.64	-0.88	0.1471
-1.36	-0.7	0.1877
-1.8	-0.94	0.138
-1.72	-0.92	0.1631
-1.8	0.94	0.2429
-1.88	0.96	0.1489
-1.64	0.86	0.1159
-1.44	0.7	0.1674
-1.68	0.92	0.1551
-1.84	0.96	0.176
-1.92	0.98	0.1281
-1.4	-0.68	0.2633
-0.92	-0.32	0.1846
-1.84	-0.96	0.1878
-1.76	-0.92	0.1468
-1.48	-0.76	0.1232
-1.16	-0.04	0.3072
-1.36	-0.72	0.2098
-1.16	-0.26	0.1751
-1.36	-0.66	0.2132
-1.68	-0.86	0.267
-1.84	-0.94	0.1454
-1.76	-0.94	0.1796
-1.56	-0.84	0.1501
-1.08	-0.32	0.2148
-1.6	-0.84	0.2398
-1.12	0.68	0.1732
-1.32	0.82	0.1723
-1.36	-0.8	0.2625
-1.08	0.52	0.216
-1.16	-0.6	0.24
-1.4	-0.78	0.1503
-1.28	-0.68	0.1399
-1.92	0.98	0.2163
-1.32	0.74	0.158
