# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.47
#energy 	magnetization 	acceptance
-1.92	-0.98	0.1449
-1.4	-0.72	0.0977
-1.56	-0.86	0.1377
-1.52	-0.86	0.1162
-1.4	-0.7	0.115
-1.52	-0.84	0.0957
-1.6	-0.84	0.1212
-1.44	-0.74	0.1361
-1.52	-0.66	0.1052
-1.44	-0.7	0.1604
-1.44	-0.84	0.1097
-1.64	-0.88	0.0748
-1.16	-0.28	0.1354
-1.88	-0.96	0.1236
-1.52	-0.78	0.1135
-1.68	-0.9	0.1406
-1.64	-0.9	0.1196
-1.64	-0.9	0.1006
-1.44	-0.84	0.1199
-1.56	-0.76	0.1328
-1.76	-0.94	0.1273
-2	-1	0.1187
-1.52	-0.86	0.1211
-1.48	-0.8	0.1421
-1.6	-0.88	0.1202
-1.24	-0.64	0.1242
-1.76	-0.92	0.1168
-1.52	-0.82	0.1293
-1.64	-0.88	0.1055
-1.84	-0.96	0.1218
-1.84	-0.96	0.113
-1.92	-0.98	0.1039
-1.72	-0.92	0.1141
-1.72	-0.92	0.1122
-1.72	-0.88	0.1158
-1.56	-0.88	0.1006
-1.2	-0.74	0.1045
-1.68	-0.9	0.0968
-1.56	-0.88	0.0987
-1.48	-0.7	0.1345
-1.48	-0.8	0.1023
-2	-1	0.1134
-1.52	-0.86	0.1493
-1.68	-0.92	0.1203
-1.52	-0.84	0.0978
-1.6	-0.74	0.1461
-1.8	-0.94	0.1106
-1	0.14	0.2248
-1.76	-0.94	0.2182
-2	-1	0.0989
-1.84	-0.96	0.122
-1.92	-0.98	0.1045
-1.84	-0.96	0.1089
-1.76	-0.94	0.1397
-1.72	-0.92	0.1019
-1.84	-0.96	0.1086
-2	-1	0.11
-1.72	-0.92	0.113
-1.84	-0.96	0.0908
-2	-1	0.1032
-1.52	-0.72	0.159
-1.28	-0.72	0.1156
-1.24	-0.68	0.1582
-1.92	-0.98	0.1563
-1.16	-0.68	0.0939
-1.68	-0.9	0.1097
-0.88	-0.48	0.1335
-1.76	-0.94	0.1249
-1.6	-0.82	0.1108
-1.64	-0.9	0.1002
-1.68	-0.86	0.0964
-1.36	-0.66	0.1374
-1.6	-0.88	0.1587
-1.8	-0.94	0.1163
-1.28	-0.46	0.1156
-1.76	-0.92	0.1057
-1.72	-0.92	0.1024
-1.76	-0.94	0.0977
-1.88	-0.96	0.1013
-1.4	-0.72	0.1132
-1.8	-0.94	0.1299
-1.16	-0.3	0.107
-1.28	0.64	0.2011
-1.16	0.5	0.1403
-1.32	0.68	0.1105
-1.76	0.92	0.1136
-1.24	0.76	0.1034
-1.64	0.9	0.1425
-1.64	0.9	0.1754
-1.6	0.82	0.1242
-1.76	0.92	0.1043
-1.48	0.84	0.0944
-1.76	0.94	0.1063
-1.76	0.94	0.0912
-1.72	0.92	0.1149
-1.84	0.96	0.1076
-1.76	0.94	0.0827
-1.6	0.86	0.1042
-1.48	0.68	0.1119
-1.64	0.88	0.1404
-1.6	0.84	0.1276
-1.76	0.94	0.1185
-1.56	0.82	0.1492
-1.72	0.92	0.1099
-1.8	0.94	0.1003
-1.56	0.88	0.1019
-1.52	0.84	0.1106
-1.68	0.92	0.1228
-1.76	0.94	0.0951
-2	1	0.0881
-1.84	0.96	0.0888
-1.68	0.92	0.105
-1.48	0.8	0.1084
-1.36	0.82	0.0999
-1.64	0.9	0.1086
-1.72	0.9	0.0998
-1.6	0.88	0.1111
-1.72	0.92	0.1274
-1.76	0.94	0.0917
-1.64	0.9	0.0904
-1.56	0.86	0.1062
-1.84	0.96	0.1505
-1.68	0.92	0.0974
-1.84	0.94	0.1159
-1.76	0.94	0.0884
-1.76	0.92	0.0961
-1.4	0.84	0.099
-1.68	0.92	0.1108
-1.84	0.96	0.0812
-1.64	0.9	0.1273
-1.76	0.86	0.1204
-1.72	0.92	0.1105
-1.64	0.9	0.1163
-1.56	0.84	0.1067
-1.76	0.92	0.127
-1.4	0.8	0.1062
-1.68	0.92	0.0996
-1.84	0.96	0.1366
-1.92	0.98	0.1199
-1.8	0.9	0.118
-1.16	0.52	0.0949
-1.4	0.62	0.1719
-1.44	0.8	0.1185
-1.92	0.98	0.1021
-1.92	0.98	0.1026
-1.84	0.96	0.1331
-1.92	0.98	0.1039
-1.76	0.94	0.1232
-1.68	0.88	0.1285
-1.84	0.96	0.1354
-1.68	0.9	0.1131
-1.48	0.82	0.1044
-1.4	0.76	0.1177
-1.72	0.92	0.109
-1.64	0.88	0.1198
-1.84	0.96	0.099
-1.4	0.48	0.129
-1.52	0.84	0.1556
-2	1	0.0954
-1.4	0.66	0.0887
-1.84	0.96	0.1311
-1.52	0.84	0.1176
-1.64	0.88	0.1112
-1.88	0.96	0.1036
-1.4	-0.64	0.1766
-1.48	0.84	0.1584
-1.6	0.86	0.1861
-1.52	0.86	0.0874
-1.32	0.74	0.1632
-1.72	0.9	0.0882
-1.36	0.46	0.1456
-1.72	0.92	0.1397
-1.92	0.98	0.0835
-1.6	0.86	0.1068
-1.6	0.84	0.1161
-2	1	0.1582
-2	1	0.1166
-1.4	0.68	0.124
-1.6	0.86	0.1025
-1.8	0.92	0.0855
-1.76	0.92	0.0896
-1.6	0.9	0.1203
-1.4	0.76	0.1237
-1.72	0.92	0.0908
-2	1	0.1246
-1.56	0.88	0.08
-1.64	0.82	0.0903
-1.6	0.88	0.1023
-1.92	0.98	0.1141
-1.44	0.84	0.1143
-1.44	0.66	0.1019
-1.92	0.98	0.1234
-1.64	0.9	0.0878
-1.68	0.9	0.11
-1.56	0.88	0.0897
-1.56	0.86	0.1671
-1.64	0.88	0.1351
-2	1	0.1066
-1.68	0.86	0.1387
-1.44	0.68	0.1587
-1.64	0.9	0.1331
-1.68	-0.88	0.1395
-1.8	-0.94	0.0975
-1.6	-0.88	0.0937
-1.4	-0.82	0.1103
-1.48	-0.86	0.098
-1.76	-0.94	0.101
-1.48	-0.82	0.1056
-1.6	-0.88	0.1275
-1.84	-0.96	0.1058
-1.68	-0.9	0.0965
-1.32	-0.74	0.1252
-1.36	-0.64	0.1333
-1.56	-0.78	0.1159
-1.6	-0.88	0.1211
-1.68	-0.9	0.0745
-1.8	-0.94	0.1266
-1.8	-0.94	0.0908
-1.64	-0.82	0.1044
-1.88	-0.96	0.0965
-2	-1	0.1246
-1.68	-0.9	0.1005
-1.56	-0.74	0.1406
-1.52	-0.76	0.1005
-1.84	-0.96	0.0778
-1.76	-0.92	0.11
-1.36	-0.74	0.1157
-1.16	-0.5	0.0998
-1.92	-0.98	0.1214
-1.76	-0.92	0.0957
-1.48	-0.78	0.1079
-1.84	-0.96	0.1037
-1.76	-0.86	0.1049
-1.76	-0.94	0.1372
-1.68	-0.9	0.11
-0.96	-0.28	0.1415
-1.68	0.88	0.166
-1.56	0.86	0.1071
-1.08	0.26	0.1406
-1.72	0.84	0.1177
-1.72	0.88	0.1184
-1.84	0.96	0.0784
-1.84	0.96	0.1052
-1.2	0.54	0.1791
-1.8	0.92	0.1339
-1.84	0.94	0.0925
-1.48	0.8	0.1013
-1.64	0.9	0.1457
-1.12	0.48	0.1453
-1.72	0.92	0.1368
-1.64	0.88	0.1102
-1.44	0.78	0.1115
-1.76	0.88	0.1123
-1.12	0.66	0.1055
-1.8	0.94	0.0886
-1.4	0.8	0.1029
-1.92	0.98	0.1401
-1.84	0.96	0.1455
-1.56	0.88	0.0962
-1.56	0.88	0.118
-1.76	0.94	0.1195
-1.6	0.88	0.1179
-1.68	0.92	0.1016
-1.76	0.92	0.1358
-1.6	0.88	0.0934
-1.24	0.54	0.1187
-1.92	-0.98	0.2146
-1.8	-0.94	0.097
-1.76	-0.94	0.1064
-1.92	-0.98	0.105
-1.72	-0.92	0.1569
-1.32	-0.76	0.1288
-1.48	-0.82	0.0997
-1.6	-0.86	0.1032
-1.68	-0.9	0.0936
-1.32	-0.28	0.1399
-1.84	0.96	0.168
-1.68	0.9	0.1325
-1.56	0.8	0.0981
-1.68	0.9	0.0917
-1.44	0.78	0.1238
-1.48	0.82	0.088
-1.48	0.86	0.1786
-1.52	0.86	0.142
-0.92	0.36	0.1639
-1.44	0.8	0.1108
-1.6	0.88	0.0968
-1.24	0.72	0.095
-1.48	0.78	0.0973
-1.8	0.94	0.1046
-1.72	0.9	0.0928
-1.8	0.92	0.1369
-1.72	0.92	0.1074
-1.72	0.92	0.1348
-1.12	-0.04	0.1972
-1.64	0.9	0.1711
-1.4	0.74	0.1206
-1.52	0.78	0.1136
-1.6	0.88	0.1103
-1.68	0.9	0.1075
-1.84	0.96	0.1245
-1.4	0.82	0.1225
-1.76	0.94	0.1048
-1.68	0.92	0.1109
-1.64	0.88	0.145
-1.44	0.82	0.1399
-1.64	0.84	0.1433
-1.88	0.96	0.092
